jobID,skill,rating
"Inspectors,.Testers,.Sorters,.Samplers,.and.Weighers",Speaking,3
Jewelers.and.Precious.Stone.and.Metal.Workers,Speaking,2.62
Gem.and.Diamond.Workers,Speaking,3
Dental.Laboratory.Technicians,Speaking,3
Medical.Appliance.Technicians,Speaking,3.12
Ophthalmic.Laboratory.Technicians,Speaking,2.62
Packaging.and.Filling.Machine.Operators.and.Tenders,Speaking,2.25
"Painting,.Coating,.and.Decorating.Workers",Speaking,2.5
"Coating,.Painting,.and.Spraying.Machine.Setters,.Operators,.and.Tenders",Speaking,2.12
Semiconductor.Processing.Technicians,Speaking,2.88
Photographic.Process.Workers.and.Processing.Machine.Operators,Speaking,3
Computer.Numerically.Controlled.Tool.Operators,Speaking,3
Computer.Numerically.Controlled.Tool.Programmers,Speaking,3
Adhesive.Bonding.Machine.Operators.and.Tenders,Speaking,2.62
"Cleaning,.Washing,.and.Metal.Pickling.Equipment.Operators.and.Tenders",Speaking,2.25
Cooling.and.Freezing.Equipment.Operators.and.Tenders,Speaking,2.88
Etchers.and.Engravers,Speaking,2.62
"Molders,.Shapers,.and.Casters,.Except.Metal.and.Plastic",Speaking,2.62
"Stone.Cutters.and.Carvers,.Manufacturing",Speaking,2.38
"Glass.Blowers,.Molders,.Benders,.and.Finishers",Speaking,2.75
"Potters,.Manufacturing",Speaking,2.88
"Paper.Goods.Machine.Setters,.Operators,.and.Tenders",Speaking,2.75
Tire.Builders,Speaking,2.25
Helpers--Production.Workers,Speaking,2.12
Aircraft.Cargo.Handling.Supervisors,Speaking,3.12
"First-Line.Supervisors.of.Helpers,.Laborers,.and.Material.Movers,.Hand",Speaking,3.75
Recycling.Coordinators,Speaking,3.38
First-Line.Supervisors.of.Material-Moving.Machine.and.Vehicle.Operators,Speaking,3.75
"Airline.Pilots,.Copilots,.and.Flight.Engineers",Speaking,3.75
Commercial.Pilots,Speaking,3.62
Air.Traffic.Controllers,Speaking,3.88
Airfield.Operations.Specialists,Speaking,3.88
Flight.Attendants,Speaking,3.75
"Ambulance.Drivers.and.Attendants,.Except.Emergency.Medical.Technicians",Speaking,3
Driver/Sales.Workers,Speaking,2.88
Heavy.and.Tractor-Trailer.Truck.Drivers,Speaking,3
Light.Truck.Drivers,Speaking,2.75
"Bus.Drivers,.Transit.and.Intercity",Speaking,2.25
Locomotive.Engineers,Speaking,3
"Rail.Yard.Engineers,.Dinkey.Operators,.and.Hostlers",Speaking,3.12
"Railroad.Brake,.Signal,.and.Switch.Operators.and.Locomotive.Firers",Speaking,2.44
Railroad.Conductors.and.Yardmasters,Speaking,3.12
Subway.and.Streetcar.Operators,Speaking,2.75
Sailors.and.Marine.Oilers,Speaking,3
"Captains,.Mates,.and.Pilots.of.Water.Vessels",Speaking,3.42
Motorboat.Operators,Speaking,2.88
Ship.Engineers,Speaking,3.12
Bridge.and.Lock.Tenders,Speaking,2.88
Parking.Attendants,Speaking,2.38
Automotive.and.Watercraft.Service.Attendants,Speaking,2.5
Traffic.Technicians,Speaking,3.38
Transportation.Inspectors,Speaking,3.38
Aviation.Inspectors,Speaking,4
"Transportation.Vehicle,.Equipment.and.Systems.Inspectors,.Except.Aviation",Speaking,2.88
Passenger.Attendants,Speaking,2.88
Conveyor.Operators.and.Tenders,Speaking,2.88
Crane.and.Tower.Operators,Speaking,2.88
Dredge.Operators,Speaking,2.25
Hoist.and.Winch.Operators,Speaking,2.25
Industrial.Truck.and.Tractor.Operators,Speaking,2
Cleaners.of.Vehicles.and.Equipment,Speaking,2.12
"Laborers.and.Freight,.Stock,.and.Material.Movers,.Hand",Speaking,2.12
Recycling.and.Reclamation.Workers,Speaking,2.38
Machine.Feeders.and.Offbearers,Speaking,2.62
"Packers.and.Packagers,.Hand",Speaking,2
Stockers.and.Order.Fillers,Speaking,2.56
Gas.Compressor.and.Gas.Pumping.Station.Operators,Speaking,3
"Pump.Operators,.Except.Wellhead.Pumpers",Speaking,2.88
Wellhead.Pumpers,Speaking,3
Refuse.and.Recyclable.Material.Collectors,Speaking,2.25
"Tank.Car,.Truck,.and.Ship.Loaders",Speaking,2.88
Chief.Executives,Systems Analysis,5.38
Chief.Sustainability.Officers,Systems Analysis,4
General.and.Operations.Managers,Systems Analysis,3
Advertising.and.Promotions.Managers,Systems Analysis,3.12
Marketing.Managers,Systems Analysis,3.75
Sales.Managers,Systems Analysis,3.75
Administrative.Services.Managers,Systems Analysis,3.12
Computer.and.Information.Systems.Managers,Systems Analysis,3.5
Financial.Managers,Systems Analysis,3.38
Treasurers.and.Controllers,Systems Analysis,4.25
Investment.Fund.Managers,Systems Analysis,3.75
Industrial.Production.Managers,Systems Analysis,3.88
Quality.Control.Systems.Managers,Systems Analysis,3.5
Geothermal.Production.Managers,Systems Analysis,3.62
Biofuels.Production.Managers,Systems Analysis,3.5
Biomass.Power.Plant.Managers,Systems Analysis,3.75
Hydroelectric.Production.Managers,Systems Analysis,3.38
Purchasing.Managers,Systems Analysis,3.62
"Transportation,.Storage,.and.Distribution.Managers",Systems Analysis,3.46
Supply.Chain.Managers,Systems Analysis,3.75
Compensation.and.Benefits.Managers,Systems Analysis,3.88
Human.Resources.Managers,Systems Analysis,3.62
Training.and.Development.Managers,Systems Analysis,3.88
"Farmers,.Ranchers,.and.Other.Agricultural.Managers",Systems Analysis,3.21
Construction.Managers,Systems Analysis,3.62
"Education.and.Childcare.Administrators,.Preschool.and.Daycare",Systems Analysis,3.12
"Education.Administrators,.Kindergarten.through.Secondary",Systems Analysis,3.88
"Education.Administrators,.Postsecondary",Systems Analysis,3.75
Architectural.and.Engineering.Managers,Systems Analysis,3.62
Biofuels/Biodiesel.Technology.and.Product.Development.Managers,Systems Analysis,3.5
Food.Service.Managers,Systems Analysis,2.62
Gambling.Managers,Systems Analysis,3.12
Lodging.Managers,Systems Analysis,3
Medical.and.Health.Services.Managers,Systems Analysis,3.25
Natural.Sciences.Managers,Systems Analysis,3.88
Clinical.Research.Coordinators,Systems Analysis,2.88
Water.Resource.Specialists,Systems Analysis,4
Postmasters.and.Mail.Superintendents,Systems Analysis,3
"Property,.Real.Estate,.and.Community.Association.Managers",Systems Analysis,2.12
Social.and.Community.Service.Managers,Systems Analysis,3.75
Emergency.Management.Directors,Systems Analysis,4.12
Funeral.Home.Managers,Systems Analysis,2.62
Fitness.and.Wellness.Coordinators,Systems Analysis,3.12
Spa.Managers,Systems Analysis,2.88
Regulatory.Affairs.Managers,Systems Analysis,3.88
Compliance.Managers,Systems Analysis,3.38
Loss.Prevention.Managers,Systems Analysis,4
Wind.Energy.Operations.Managers,Systems Analysis,3.25
Wind.Energy.Development.Managers,Systems Analysis,3.12
Brownfield.Redevelopment.Specialists.and.Site.Managers,Systems Analysis,3.75
"Agents.and.Business.Managers.of.Artists,.Performers,.and.Athletes",Systems Analysis,2.5
"Buyers.and.Purchasing.Agents,.Farm.Products",Systems Analysis,2.88
"Wholesale.and.Retail.Buyers,.Except.Farm.Products",Systems Analysis,3
"Purchasing.Agents,.Except.Wholesale,.Retail,.and.Farm.Products",Systems Analysis,2.62
"Claims.Adjusters,.Examiners,.and.Investigators",Systems Analysis,2.44
"Insurance.Appraisers,.Auto.Damage",Systems Analysis,2.12
Compliance.Officers,Systems Analysis,2.88
Environmental.Compliance.Inspectors,Systems Analysis,3.38
Equal.Opportunity.Representatives.and.Officers,Systems Analysis,3.25
Government.Property.Inspectors.and.Investigators,Systems Analysis,3.38
Coroners,Systems Analysis,2.88
Regulatory.Affairs.Specialists,Systems Analysis,4
Customs.Brokers,Systems Analysis,3
Cost.Estimators,Systems Analysis,3.62
Human.Resources.Specialists,Systems Analysis,2.75
Farm.Labor.Contractors,Systems Analysis,2
Labor.Relations.Specialists,Systems Analysis,3.5
Logisticians,Systems Analysis,3.88
Logistics.Engineers,Systems Analysis,4.25
Logistics.Analysts,Systems Analysis,4
Management.Analysts,Systems Analysis,4
"Meeting,.Convention,.and.Event.Planners",Systems Analysis,3.12
Fundraisers,Systems Analysis,3
"Compensation,.Benefits,.and.Job.Analysis.Specialists",Systems Analysis,3.62
Training.and.Development.Specialists,Systems Analysis,3.25
Market.Research.Analysts.and.Marketing.Specialists,Systems Analysis,3.88
Search.Marketing.Strategists,Systems Analysis,3.75
Business.Continuity.Planners,Systems Analysis,4
Sustainability.Specialists,Systems Analysis,3.25
Online.Merchants,Systems Analysis,2.38
Accountants.and.Auditors,Systems Analysis,3.62
Appraisers.and.Assessors.of.Real.Estate,Systems Analysis,2.94
Budget.Analysts,Systems Analysis,3.5
Credit.Analysts,Systems Analysis,3
Personal.Financial.Advisors,Systems Analysis,3.5
Insurance.Underwriters,Systems Analysis,3
Financial.Examiners,Systems Analysis,3.88
Credit.Counselors,Systems Analysis,3
Loan.Officers,Systems Analysis,2.38
"Tax.Examiners.and.Collectors,.and.Revenue.Agents",Systems Analysis,2.38
Tax.Preparers,Systems Analysis,2.75
Financial.Quantitative.Analysts,Systems Analysis,3.75
"Fraud.Examiners,.Investigators.and.Analysts",Systems Analysis,3.25
Computer.Systems.Analysts,Systems Analysis,4
Health.Informatics.Specialists,Systems Analysis,4
Information.Security.Analysts,Systems Analysis,3.38
Computer.and.Information.Research.Scientists,Systems Analysis,4.38
Computer.Network.Support.Specialists,Systems Analysis,3.38
Computer.User.Support.Specialists,Systems Analysis,3
Computer.Network.Architects,Systems Analysis,3.88
Telecommunications.Engineering.Specialists,Systems Analysis,3.25
Database.Administrators,Systems Analysis,3.88
Database.Architects,Systems Analysis,3.5
Data.Warehousing.Specialists,Systems Analysis,3.5
Network.and.Computer.Systems.Administrators,Systems Analysis,3.88
Computer.Programmers,Systems Analysis,3.25
Software.Quality.Assurance.Analysts.and.Testers,Systems Analysis,3.12
Web.Developers,Systems Analysis,3.38
Video.Game.Designers,Systems Analysis,3.25
Web.Administrators,Systems Analysis,3.38
Geographic.Information.Systems.Technologists.and.Technicians,Systems Analysis,3.44
Document.Management.Specialists,Systems Analysis,3.38
Computer.Systems.Engineers/Architects,Systems Analysis,4
Information.Technology.Project.Managers,Systems Analysis,3.75
Actuaries,Systems Analysis,4.5
Mathematicians,Systems Analysis,3.88
Operations.Research.Analysts,Systems Analysis,4
Statisticians,Systems Analysis,3.12
Biostatisticians,Systems Analysis,3.88
Business.Intelligence.Analysts,Systems Analysis,3.75
Clinical.Data.Managers,Systems Analysis,3.38
Bioinformatics.Technicians,Systems Analysis,3.5
"Architects,.Except.Landscape.and.Naval",Systems Analysis,3.62
Landscape.Architects,Systems Analysis,3.38
Cartographers.and.Photogrammetrists,Systems Analysis,2.88
Surveyors,Systems Analysis,3
Geodetic.Surveyors,Systems Analysis,3.25
Aerospace.Engineers,Systems Analysis,4
Agricultural.Engineers,Systems Analysis,3.88
Bioengineers.and.Biomedical.Engineers,Systems Analysis,3.88
Chemical.Engineers,Systems Analysis,4
Civil.Engineers,Systems Analysis,4.12
Transportation.Engineers,Systems Analysis,4
Water/Wastewater.Engineers,Systems Analysis,4.12
Computer.Hardware.Engineers,Systems Analysis,3.5
Electrical.Engineers,Systems Analysis,3.25
"Electronics.Engineers,.Except.Computer",Systems Analysis,3.88
Radio.Frequency.Identification.Device.Specialists,Systems Analysis,3.5
Environmental.Engineers,Systems Analysis,3.88
"Health.and.Safety.Engineers,.Except.Mining.Safety.Engineers.and.Inspectors",Systems Analysis,3.5
Fire-Prevention.and.Protection.Engineers,Systems Analysis,3.88
Industrial.Engineers,Systems Analysis,3.75
Human.Factors.Engineers.and.Ergonomists,Systems Analysis,3.75
Validation.Engineers,Systems Analysis,3.62
Manufacturing.Engineers,Systems Analysis,4.62
Marine.Engineers.and.Naval.Architects,Systems Analysis,3.75
Materials.Engineers,Systems Analysis,3.75
Mechanical.Engineers,Systems Analysis,3.88
Fuel.Cell.Engineers,Systems Analysis,4
Automotive.Engineers,Systems Analysis,4
"Mining.and.Geological.Engineers,.Including.Mining.Safety.Engineers",Systems Analysis,4
Nuclear.Engineers,Systems Analysis,3.88
Petroleum.Engineers,Systems Analysis,3.88
"Energy.Engineers,.Except.Wind.and.Solar",Systems Analysis,4
Mechatronics.Engineers,Systems Analysis,3.88
Microsystems.Engineers,Systems Analysis,4
Photonics.Engineers,Systems Analysis,4
Robotics.Engineers,Systems Analysis,4
Nanosystems.Engineers,Systems Analysis,3.5
Wind.Energy.Engineers,Systems Analysis,3.75
Solar.Energy.Systems.Engineers,Systems Analysis,3.38
Architectural.and.Civil.Drafters,Systems Analysis,3.12
Electrical.and.Electronics.Drafters,Systems Analysis,3
Mechanical.Drafters,Systems Analysis,2.88
Aerospace.Engineering.and.Operations.Technologists.and.Technicians,Systems Analysis,3.12
Civil.Engineering.Technologists.and.Technicians,Systems Analysis,3
Electrical.and.Electronic.Engineering.Technologists.and.Technicians,Systems Analysis,3.06
Electro-Mechanical.and.Mechatronics.Technologists.and.Technicians,Systems Analysis,3
Robotics.Technicians,Systems Analysis,3.12
Environmental.Engineering.Technologists.and.Technicians,Systems Analysis,3
Industrial.Engineering.Technologists.and.Technicians,Systems Analysis,3.75
Nanotechnology.Engineering.Technologists.and.Technicians,Systems Analysis,3
Mechanical.Engineering.Technologists.and.Technicians,Systems Analysis,3
Automotive.Engineering.Technicians,Systems Analysis,2.88
Non-Destructive.Testing.Specialists,Systems Analysis,3
Photonics.Technicians,Systems Analysis,3
Surveying.and.Mapping.Technicians,Systems Analysis,2.56
Animal.Scientists,Systems Analysis,3.62
Food.Scientists.and.Technologists,Systems Analysis,3.75
Soil.and.Plant.Scientists,Systems Analysis,3.88
Biochemists.and.Biophysicists,Systems Analysis,4
Microbiologists,Systems Analysis,3.75
Zoologists.and.Wildlife.Biologists,Systems Analysis,3.5
Bioinformatics.Scientists,Systems Analysis,3.62
Molecular.and.Cellular.Biologists,Systems Analysis,3.75
Geneticists,Systems Analysis,3.62
Biologists,Systems Analysis,3.25
Conservation.Scientists,Systems Analysis,3.5
Range.Managers,Systems Analysis,3.62
Park.Naturalists,Systems Analysis,2.25
Foresters,Systems Analysis,4.38
Epidemiologists,Systems Analysis,4
"Medical.Scientists,.Except.Epidemiologists",Systems Analysis,4
Astronomers,Systems Analysis,3.25
Physicists,Systems Analysis,4
Atmospheric.and.Space.Scientists,Systems Analysis,3.62
Chemists,Systems Analysis,3.12
Materials.Scientists,Systems Analysis,3.38
"Environmental.Scientists.and.Specialists,.Including.Health",Systems Analysis,3.88
Climate.Change.Policy.Analysts,Systems Analysis,3.88
Environmental.Restoration.Planners,Systems Analysis,3.88
Industrial.Ecologists,Systems Analysis,4.12
"Geoscientists,.Except.Hydrologists.and.Geographers",Systems Analysis,3.5
Hydrologists,Systems Analysis,3.75
Remote.Sensing.Scientists.and.Technologists,Systems Analysis,3.88
Economists,Systems Analysis,3.88
Environmental.Economists,Systems Analysis,3.75
Survey.Researchers,Systems Analysis,3.12
Industrial-Organizational.Psychologists,Systems Analysis,4.12
Clinical.and.Counseling.Psychologists,Systems Analysis,3.06
School.Psychologists,Systems Analysis,3.38
Sociologists,Systems Analysis,3.62
Urban.and.Regional.Planners,Systems Analysis,4.12
Anthropologists.and.Archeologists,Systems Analysis,3.56
Geographers,Systems Analysis,3.75
Historians,Systems Analysis,2.25
Political.Scientists,Systems Analysis,3.62
Transportation.Planners,Systems Analysis,3.88
Agricultural.Technicians,Systems Analysis,2.88
Precision.Agriculture.Technicians,Systems Analysis,3.25
Food.Science.Technicians,Systems Analysis,2.25
Biological.Technicians,Systems Analysis,3
Chemical.Technicians,Systems Analysis,3
"Environmental.Science.and.Protection.Technicians,.Including.Health",Systems Analysis,3.25
"Geological.Technicians,.Except.Hydrologic.Technicians",Systems Analysis,2.81
Nuclear.Technicians,Systems Analysis,2.75
Nuclear.Monitoring.Technicians,Systems Analysis,3
Social.Science.Research.Assistants,Systems Analysis,2.88
Forest.and.Conservation.Technicians,Systems Analysis,3
Forensic.Science.Technicians,Systems Analysis,3
Quality.Control.Analysts,Systems Analysis,3
Remote.Sensing.Technicians,Systems Analysis,3.12
Occupational.Health.and.Safety.Specialists,Systems Analysis,3.62
Occupational.Health.and.Safety.Technicians,Systems Analysis,3.12
Substance.Abuse.and.Behavioral.Disorder.Counselors,Systems Analysis,3.25
"Educational,.Guidance,.and.Career.Counselors.and.Advisors",Systems Analysis,3.12
Marriage.and.Family.Therapists,Systems Analysis,3.75
Mental.Health.Counselors,Systems Analysis,3.62
Rehabilitation.Counselors,Systems Analysis,3.62
"Child,.Family,.and.School.Social.Workers",Systems Analysis,3
Healthcare.Social.Workers,Systems Analysis,2.5
Mental.Health.and.Substance.Abuse.Social.Workers,Systems Analysis,3.25
Health.Education.Specialists,Systems Analysis,3.12
Probation.Officers.and.Correctional.Treatment.Specialists,Systems Analysis,3
Social.and.Human.Service.Assistants,Systems Analysis,3.12
Community.Health.Workers,Systems Analysis,3.25
Clergy,Systems Analysis,2.88
"Directors,.Religious.Activities.and.Education",Systems Analysis,3
Lawyers,Systems Analysis,3.5
Judicial.Law.Clerks,Systems Analysis,2.38
"Administrative.Law.Judges,.Adjudicators,.and.Hearing.Officers",Systems Analysis,2.75
"Arbitrators,.Mediators,.and.Conciliators",Systems Analysis,2.88
"Judges,.Magistrate.Judges,.and.Magistrates",Systems Analysis,3.25
Paralegals.and.Legal.Assistants,Systems Analysis,2.12
"Title.Examiners,.Abstractors,.and.Searchers",Systems Analysis,2.12
"Business.Teachers,.Postsecondary",Systems Analysis,3.25
"Computer.Science.Teachers,.Postsecondary",Systems Analysis,3.62
"Mathematical.Science.Teachers,.Postsecondary",Systems Analysis,2.88
"Architecture.Teachers,.Postsecondary",Systems Analysis,3.25
"Engineering.Teachers,.Postsecondary",Systems Analysis,3.38
"Agricultural.Sciences.Teachers,.Postsecondary",Systems Analysis,3.25
"Biological.Science.Teachers,.Postsecondary",Systems Analysis,3.25
"Forestry.and.Conservation.Science.Teachers,.Postsecondary",Systems Analysis,3
"Atmospheric,.Earth,.Marine,.and.Space.Sciences.Teachers,.Postsecondary",Systems Analysis,3.62
"Chemistry.Teachers,.Postsecondary",Systems Analysis,3.25
"Environmental.Science.Teachers,.Postsecondary",Systems Analysis,3.12
"Physics.Teachers,.Postsecondary",Systems Analysis,3.12
"Anthropology.and.Archeology.Teachers,.Postsecondary",Systems Analysis,3.38
"Area,.Ethnic,.and.Cultural.Studies.Teachers,.Postsecondary",Systems Analysis,3
"Economics.Teachers,.Postsecondary",Systems Analysis,3.12
"Geography.Teachers,.Postsecondary",Systems Analysis,3
"Political.Science.Teachers,.Postsecondary",Systems Analysis,3
"Psychology.Teachers,.Postsecondary",Systems Analysis,3.12
"Sociology.Teachers,.Postsecondary",Systems Analysis,3.25
"Health.Specialties.Teachers,.Postsecondary",Systems Analysis,2.88
"Nursing.Instructors.and.Teachers,.Postsecondary",Systems Analysis,3.25
"Education.Teachers,.Postsecondary",Systems Analysis,3.25
"Library.Science.Teachers,.Postsecondary",Systems Analysis,3.38
"Criminal.Justice.and.Law.Enforcement.Teachers,.Postsecondary",Systems Analysis,3.12
"Law.Teachers,.Postsecondary",Systems Analysis,3.12
"Social.Work.Teachers,.Postsecondary",Systems Analysis,3.12
"Art,.Drama,.and.Music.Teachers,.Postsecondary",Systems Analysis,3
"Communications.Teachers,.Postsecondary",Systems Analysis,3.12
"English.Language.and.Literature.Teachers,.Postsecondary",Systems Analysis,3
"Foreign.Language.and.Literature.Teachers,.Postsecondary",Systems Analysis,2.88
"History.Teachers,.Postsecondary",Systems Analysis,3
"Philosophy.and.Religion.Teachers,.Postsecondary",Systems Analysis,3.12
"Family.and.Consumer.Sciences.Teachers,.Postsecondary",Systems Analysis,3.12
"Recreation.and.Fitness.Studies.Teachers,.Postsecondary",Systems Analysis,3.12
"Career/Technical.Education.Teachers,.Postsecondary",Systems Analysis,2.62
"Preschool.Teachers,.Except.Special.Education",Systems Analysis,2
"Kindergarten.Teachers,.Except.Special.Education",Systems Analysis,3
"Elementary.School.Teachers,.Except.Special.Education",Systems Analysis,3.12
"Middle.School.Teachers,.Except.Special.and.Career/Technical.Education",Systems Analysis,3
"Career/Technical.Education.Teachers,.Middle.School",Systems Analysis,3
"Secondary.School.Teachers,.Except.Special.and.Career/Technical.Education",Systems Analysis,3.12
"Career/Technical.Education.Teachers,.Secondary.School",Systems Analysis,3
"Special.Education.Teachers,.Preschool",Systems Analysis,3.25
"Special.Education.Teachers,.Middle.School",Systems Analysis,3
"Special.Education.Teachers,.Secondary.School",Systems Analysis,2.62
Adapted.Physical.Education.Specialists,Systems Analysis,3
"Adult.Basic.Education,.Adult.Secondary.Education,.and.English.as.a.Second.Language.Instructors",Systems Analysis,2.88
Self-Enrichment.Teachers,Systems Analysis,2.12
Tutors,Systems Analysis,2.75
Archivists,Systems Analysis,3.12
Curators,Systems Analysis,3.38
Museum.Technicians.and.Conservators,Systems Analysis,2.75
Librarians.and.Media.Collections.Specialists,Systems Analysis,3.06
Library.Technicians,Systems Analysis,2
Farm.and.Home.Management.Educators,Systems Analysis,3.75
Instructional.Coordinators,Systems Analysis,3.75
"Teaching.Assistants,.Postsecondary",Systems Analysis,2.38
Art.Directors,Systems Analysis,3
Craft.Artists,Systems Analysis,1.75
"Fine.Artists,.Including.Painters,.Sculptors,.and.Illustrators",Systems Analysis,2
Special.Effects.Artists.and.Animators,Systems Analysis,3
Commercial.and.Industrial.Designers,Systems Analysis,3.5
Fashion.Designers,Systems Analysis,3
Floral.Designers,Systems Analysis,1.88
Graphic.Designers,Systems Analysis,2.62
Interior.Designers,Systems Analysis,2.88
Merchandise.Displayers.and.Window.Trimmers,Systems Analysis,2.38
Set.and.Exhibit.Designers,Systems Analysis,3
Actors,Systems Analysis,1.62
Producers.and.Directors,Systems Analysis,3.25
Media.Programming.Directors,Systems Analysis,3.5
Talent.Directors,Systems Analysis,2.88
Media.Technical.Directors/Managers,Systems Analysis,3.75
Athletes.and.Sports.Competitors,Systems Analysis,2.12
Coaches.and.Scouts,Systems Analysis,3.88
"Umpires,.Referees,.and.Other.Sports.Officials",Systems Analysis,2
Dancers,Systems Analysis,1.75
Choreographers,Systems Analysis,2.75
Music.Directors.and.Composers,Systems Analysis,2.69
Musicians.and.Singers,Systems Analysis,2.12
Broadcast.Announcers.and.Radio.Disc.Jockeys,Systems Analysis,2
"News.Analysts,.Reporters,.and.Journalists",Systems Analysis,2.44
Public.Relations.Specialists,Systems Analysis,3.25
Editors,Systems Analysis,3.12
Technical.Writers,Systems Analysis,2.12
Writers.and.Authors,Systems Analysis,2.38
"Poets,.Lyricists.and.Creative.Writers",Systems Analysis,2.12
Interpreters.and.Translators,Systems Analysis,2.12
Court.Reporters.and.Simultaneous.Captioners,Systems Analysis,0.88
Audio.and.Video.Technicians,Systems Analysis,2.88
Broadcast.Technicians,Systems Analysis,3
Sound.Engineering.Technicians,Systems Analysis,3
Photographers,Systems Analysis,2.38
"Camera.Operators,.Television,.Video,.and.Film",Systems Analysis,2.12
Film.and.Video.Editors,Systems Analysis,2.88
Chiropractors,Systems Analysis,3.12
"Dentists,.General",Systems Analysis,3
Oral.and.Maxillofacial.Surgeons,Systems Analysis,3.25
Orthodontists,Systems Analysis,3
Prosthodontists,Systems Analysis,2.5
Dietitians.and.Nutritionists,Systems Analysis,3.5
Optometrists,Systems Analysis,3.12
Pharmacists,Systems Analysis,3
Physician.Assistants,Systems Analysis,3.12
Anesthesiologist.Assistants,Systems Analysis,2.88
Podiatrists,Systems Analysis,3.25
Occupational.Therapists,Systems Analysis,3.12
"Low.Vision.Therapists,.Orientation.and.Mobility.Specialists,.and.Vision.Rehabilitation.Therapists",Systems Analysis,3.12
Physical.Therapists,Systems Analysis,3.12
Radiation.Therapists,Systems Analysis,2.75
Recreational.Therapists,Systems Analysis,2.75
Respiratory.Therapists,Systems Analysis,2.88
Speech-Language.Pathologists,Systems Analysis,3.38
Exercise.Physiologists,Systems Analysis,3.12
Art.Therapists,Systems Analysis,3.12
Music.Therapists,Systems Analysis,3.12
Veterinarians,Systems Analysis,3.12
Registered.Nurses,Systems Analysis,2.88
Acute.Care.Nurses,Systems Analysis,3.12
Advanced.Practice.Psychiatric.Nurses,Systems Analysis,3.12
Critical.Care.Nurses,Systems Analysis,2.75
Clinical.Nurse.Specialists,Systems Analysis,3.25
Nurse.Anesthetists,Systems Analysis,3.12
Nurse.Midwives,Systems Analysis,3
Nurse.Practitioners,Systems Analysis,3.25
Audiologists,Systems Analysis,3.12
Anesthesiologists,Systems Analysis,3.25
Dermatologists,Systems Analysis,3.12
Family.Medicine.Physicians,Systems Analysis,2.88
General.Internal.Medicine.Physicians,Systems Analysis,3.25
Neurologists,Systems Analysis,3.38
Obstetricians.and.Gynecologists,Systems Analysis,3.12
"Pediatricians,.General",Systems Analysis,3
"Physicians,.Pathologists",Systems Analysis,3.62
Psychiatrists,Systems Analysis,3.38
Radiologists,Systems Analysis,3.5
Allergists.and.Immunologists,Systems Analysis,3
Hospitalists,Systems Analysis,3.62
Urologists,Systems Analysis,3.38
Physical.Medicine.and.Rehabilitation.Physicians,Systems Analysis,3.12
Preventive.Medicine.Physicians,Systems Analysis,4
Sports.Medicine.Physicians,Systems Analysis,3.62
"Ophthalmologists,.Except.Pediatric",Systems Analysis,3.25
Acupuncturists,Systems Analysis,2.88
Dental.Hygienists,Systems Analysis,2.12
Naturopathic.Physicians,Systems Analysis,3.12
Orthoptists,Systems Analysis,3
Medical.and.Clinical.Laboratory.Technologists,Systems Analysis,3
Cytogenetic.Technologists,Systems Analysis,3
Cytotechnologists,Systems Analysis,2.12
Medical.and.Clinical.Laboratory.Technicians,Systems Analysis,2.5
Cardiovascular.Technologists.and.Technicians,Systems Analysis,2.75
Diagnostic.Medical.Sonographers,Systems Analysis,2.5
Nuclear.Medicine.Technologists,Systems Analysis,2.5
Radiologic.Technologists.and.Technicians,Systems Analysis,2.06
Magnetic.Resonance.Imaging.Technologists,Systems Analysis,2.88
Dietetic.Technicians,Systems Analysis,2.88
Pharmacy.Technicians,Systems Analysis,2
Psychiatric.Technicians,Systems Analysis,2.88
Surgical.Technologists,Systems Analysis,2.75
Veterinary.Technologists.and.Technicians,Systems Analysis,2.75
Ophthalmic.Medical.Technicians,Systems Analysis,2
Licensed.Practical.and.Licensed.Vocational.Nurses,Systems Analysis,2.88
"Opticians,.Dispensing",Systems Analysis,2.25
Orthotists.and.Prosthetists,Systems Analysis,3
Hearing.Aid.Specialists,Systems Analysis,2.88
Neurodiagnostic.Technologists,Systems Analysis,2.88
Ophthalmic.Medical.Technologists,Systems Analysis,2.38
Patient.Representatives,Systems Analysis,2.88
Athletic.Trainers,Systems Analysis,3
Genetic.Counselors,Systems Analysis,3
Surgical.Assistants,Systems Analysis,2.75
Midwives,Systems Analysis,2.62
Home.Health.Aides,Systems Analysis,2
Personal.Care.Aides,Systems Analysis,1.38
Nursing.Assistants,Systems Analysis,1.38
Orderlies,Systems Analysis,1.25
Psychiatric.Aides,Systems Analysis,2
Occupational.Therapy.Assistants,Systems Analysis,3
Occupational.Therapy.Aides,Systems Analysis,2.12
Physical.Therapist.Assistants,Systems Analysis,2.88
Physical.Therapist.Aides,Systems Analysis,2
Massage.Therapists,Systems Analysis,2.12
Dental.Assistants,Systems Analysis,2
Medical.Assistants,Systems Analysis,2.38
Medical.Equipment.Preparers,Systems Analysis,2.12
Medical.Transcriptionists,Systems Analysis,1.38
Pharmacy.Aides,Systems Analysis,1.5
Veterinary.Assistants.and.Laboratory.Animal.Caretakers,Systems Analysis,2
Phlebotomists,Systems Analysis,2
Speech-Language.Pathology.Assistants,Systems Analysis,2.88
Endoscopy.Technicians,Systems Analysis,2.25
First-Line.Supervisors.of.Correctional.Officers,Systems Analysis,3.12
First-Line.Supervisors.of.Police.and.Detectives,Systems Analysis,3.25
